ID,Vendor ID,Is Preferred,Has Master,Consulting Only,Doc Type,Analyst J,User ID,OrgID,Change Order, Scaled C Total , Scaled Amount ,Submitted Date,System Entered Date,Contract Execute Date,Prelim Days,System Days,Total Days,NumPending,New system
492,36,FALSE,TRUE,TRUE,Consulting,FALSE,42,9,TRUE,0.107295387,0.133355747,7/11/2015,7/13/2015,7/28/2015,1,12,12,10,FALSE
493,20,TRUE,TRUE,FALSE,Professional Services,FALSE,105,13,TRUE,0.393741415,0.106820405,1/25/2016,1/25/2016,2/9/2016,1,12,12,16,FALSE
494,20,TRUE,TRUE,FALSE,Managed Team,TRUE,30,15,TRUE,0.126456274,0.135448479,3/21/2016,3/21/2016,4/5/2016,1,12,12,18,FALSE
495,20,TRUE,TRUE,FALSE,Professional Services,TRUE,117,4,TRUE,0.134628657,0.105758992,10/12/2016,10/12/2016,10/27/2016,1,12,12,23,FALSE
496,36,FALSE,TRUE,TRUE,Professional Services,TRUE,117,4,TRUE,0.132578662,0.106820405,10/13/2016,10/13/2016,10/28/2016,1,12,12,24,FALSE
497,36,FALSE,TRUE,TRUE,Consulting,TRUE,32,9,TRUE,1,0.106820405,7/25/2017,8/4/2017,8/8/2017,9,3,11,20,TRUE
498,70,FALSE,FALSE,FALSE,Legal,TRUE,65,4,TRUE,0.079962116,0.106820405,12/27/2017,1/4/2018,1/10/2018,7,5,11,15,TRUE
499,61,FALSE,TRUE,FALSE,Consulting,FALSE,89,1,FALSE,0.160923263,0.115975098,9/7/2015,9/9/2015,9/21/2015,3,9,11,17,FALSE
500,5,FALSE,FALSE,FALSE,Professional Services,FALSE,104,3,FALSE,0.102512064,0.128712062,11/9/2015,11/11/2015,11/23/2015,3,9,11,25,FALSE
501,57,FALSE,FALSE,FALSE,Professional Services,TRUE,54,16,FALSE,0.086255602,0.112930168,10/14/2017,10/18/2017,10/30/2017,3,9,11,30,TRUE
502,36,FALSE,TRUE,TRUE,Consulting,FALSE,101,4,FALSE,0.122270192,0.147893399,1/6/2016,1/6/2016,1/20/2016,1,11,11,15,FALSE
503,36,FALSE,TRUE,TRUE,Consulting,FALSE,104,9,TRUE,0.162753909,0.187195291,1/15/2016,1/15/2016,1/29/2016,1,11,11,18,FALSE
504,86,TRUE,TRUE,TRUE,Consulting,FALSE,101,4,FALSE,0.102328931,0.128534275,5/6/2016,5/6/2016,5/20/2016,1,11,11,12,FALSE
505,9,FALSE,FALSE,FALSE,Professional Services,TRUE,117,4,TRUE,0.091305423,0.106820405,10/6/2016,10/6/2016,10/20/2016,1,11,11,18,FALSE
506,142,FALSE,FALSE,FALSE,Consulting,FALSE,45,12,FALSE,0.08542877,0.112127474,10/11/2016,10/11/2016,10/25/2016,1,11,11,21,FALSE
507,86,TRUE,TRUE,TRUE,Consulting,FALSE,122,4,TRUE,0.141460198,0.106820405,11/21/2016,11/21/2016,12/5/2016,1,11,11,23,FALSE
508,86,TRUE,TRUE,TRUE,Consulting,TRUE,117,13,TRUE,0.111302034,0.106820405,1/10/2017,1/10/2017,1/24/2017,1,11,11,10,FALSE
509,86,TRUE,TRUE,TRUE,Consulting,FALSE,111,4,TRUE,0.148099859,0.106820405,3/12/2018,3/17/2018,3/23/2018,5,5,10,13,TRUE
510,20,TRUE,TRUE,FALSE,Professional Services,TRUE,95,13,TRUE,0.302311325,0.106820405,4/24/2018,4/29/2018,5/7/2018,4,6,10,10,TRUE
511,36,FALSE,TRUE,TRUE,Consulting,TRUE,59,4,TRUE,0.109728048,0.106820405,11/15/2017,11/21/2017,11/28/2017,5,6,10,17,TRUE
512,23,FALSE,FALSE,FALSE,Professional Services,FALSE,58,4,TRUE,0.09278552,0.106820405,4/13/2017,4/18/2017,4/26/2017,4,7,10,16,TRUE
513,86,TRUE,TRUE,TRUE,Consulting,TRUE,79,12,FALSE,0.131151592,0.156515528,10/16/2017,10/19/2017,10/27/2017,4,7,10,37,TRUE
514,48,FALSE,TRUE,FALSE,Consulting,FALSE,37,12,FALSE,0.288157041,0.201732678,1/27/2015,1/29/2015,2/9/2015,3,8,10,10,FALSE
515,22,FALSE,TRUE,FALSE,Consulting,FALSE,3,12,TRUE,0.123408349,0.121706732,4/15/2015,4/17/2015,4/28/2015,3,8,10,18,FALSE
516,36,FALSE,TRUE,TRUE,Consulting,TRUE,109,4,TRUE,0.110710679,0.106820405,1/29/2018,1/31/2018,2/9/2018,3,8,10,14,TRUE
517,36,FALSE,TRUE,TRUE,Professional Services,FALSE,56,4,TRUE,0.132578662,0.106820405,3/17/2017,3/17/2017,3/30/2017,1,10,10,16,FALSE
518,45,FALSE,TRUE,FALSE,Professional Services,FALSE,58,12,FALSE,0.08425344,0.110986454,11/1/2016,11/1/2016,11/14/2016,1,10,10,29,FALSE
519,9,FALSE,FALSE,FALSE,Professional Services,FALSE,96,4,TRUE,0.147836093,0.126289385,10/10/2015,10/12/2015,10/23/2015,1,10,10,15,FALSE
520,105,FALSE,FALSE,FALSE,Consulting,FALSE,93,4,FALSE,0.082893609,0.109666321,1/27/2016,1/27/2016,2/9/2016,1,10,10,18,FALSE
521,20,TRUE,TRUE,FALSE,Professional Services,FALSE,34,4,FALSE,0.089642214,0.116217916,2/25/2016,2/25/2016,3/9/2016,1,10,10,15,FALSE
522,20,TRUE,TRUE,FALSE,Professional Services,TRUE,110,19,TRUE,0.411762452,0.106820405,5/5/2016,5/5/2016,5/18/2016,1,10,10,11,FALSE
523,86,TRUE,TRUE,TRUE,Consulting,TRUE,98,19,TRUE,0.140896108,0.130616636,6/29/2016,6/29/2016,7/12/2016,1,10,10,18,FALSE
524,30,FALSE,FALSE,FALSE,Legal,TRUE,37,4,FALSE,0.079962116,0.106820405,12/22/2016,12/22/2016,1/4/2017,1,10,10,22,FALSE
525,120,FALSE,FALSE,FALSE,Professional Services,FALSE,28,4,TRUE,0.083160109,0.107682804,1/13/2017,1/13/2017,1/26/2017,1,10,10,9,FALSE
526,36,FALSE,TRUE,TRUE,Consulting,TRUE,59,4,FALSE,0.12027869,0.145960034,3/30/2017,4/6/2017,4/11/2017,6,4,9,19,TRUE
527,86,TRUE,TRUE,TRUE,Consulting,TRUE,79,13,FALSE,0.098603407,0.124917508,7/14/2017,7/19/2017,7/26/2017,4,6,9,17,TRUE
528,132,TRUE,TRUE,FALSE,Professional Services,TRUE,23,4,TRUE,0.802506789,0.106820405,9/21/2018,9/26/2018,10/3/2018,4,6,9,4,TRUE
529,52,FALSE,TRUE,FALSE,Legal,TRUE,18,13,TRUE,0.079962116,0.106820405,4/19/2018,4/24/2018,5/1/2018,4,6,9,7,TRUE
530,133,FALSE,FALSE,FALSE,Consulting,FALSE,73,10,FALSE,0.085456103,0.112154009,12/10/2014,12/12/2014,12/22/2014,3,7,9,6,FALSE
531,9,FALSE,FALSE,FALSE,Professional Services,FALSE,5,19,FALSE,0.087637298,0.114271529,10/12/2015,10/14/2015,10/22/2015,3,7,9,16,FALSE
532,86,TRUE,TRUE,TRUE,Consulting,FALSE,98,19,FALSE,0.117279274,0.143048178,9/8/2017,9/12/2017,9/20/2017,3,7,9,22,TRUE
533,86,TRUE,TRUE,TRUE,Professional Services,FALSE,112,1,FALSE,0.110028987,0.136009546,3/22/2015,3/24/2015,4/2/2015,2,8,9,18,FALSE
534,36,FALSE,TRUE,TRUE,Consulting,FALSE,51,4,FALSE,0.205850277,0.229033564,12/27/2014,12/29/2014,1/8/2015,1,9,9,12,FALSE
535,36,FALSE,TRUE,TRUE,Consulting,FALSE,51,4,TRUE,0.100462069,0.106820405,3/28/2015,3/30/2015,4/9/2015,1,9,9,16,FALSE
536,9,FALSE,FALSE,FALSE,Professional Services,FALSE,96,13,FALSE,0.100419429,0.126680516,10/26/2015,10/26/2015,11/5/2015,1,9,9,15,FALSE
537,36,FALSE,TRUE,TRUE,Consulting,FALSE,117,13,FALSE,0.113718705,0.139591552,11/2/2015,11/2/2015,11/12/2015,1,9,9,23,FALSE
538,115,FALSE,FALSE,FALSE,Consulting,FALSE,85,4,TRUE,0.215261805,0.172495376,2/8/2016,2/8/2016,2/18/2016,1,9,9,17,FALSE
539,61,FALSE,TRUE,FALSE,Professional Services,TRUE,30,15,TRUE,0.116265483,0.106820405,4/26/2016,4/26/2016,5/6/2016,1,9,9,10,FALSE
540,33,FALSE,TRUE,FALSE,Software,FALSE,105,13,TRUE,0.143751136,0.110947978,9/14/2016,9/14/2016,9/26/2016,1,9,9,13,FALSE
541,20,TRUE,TRUE,FALSE,Professional Services,TRUE,110,15,TRUE,0.166561822,0.106820405,10/18/2016,10/18/2016,10/28/2016,1,9,9,22,FALSE
542,86,TRUE,TRUE,TRUE,Professional Services,FALSE,70,4,TRUE,0.135995321,0.106820405,11/1/2016,11/1/2016,11/11/2016,1,9,9,29,FALSE
543,52,FALSE,TRUE,FALSE,Legal,FALSE,18,13,TRUE,0.079962116,0.106820405,3/12/2018,3/17/2018,3/21/2018,5,3,8,14,TRUE
544,120,FALSE,FALSE,FALSE,Professional Services,TRUE,54,16,TRUE,0.09578808,0.106820405,8/9/2018,8/14/2018,8/20/2018,4,5,8,6,TRUE
545,9,FALSE,FALSE,FALSE,Professional Services,FALSE,96,4,TRUE,0.127781673,0.126289385,10/6/2015,10/8/2015,10/15/2015,3,6,8,16,FALSE
546,36,FALSE,TRUE,TRUE,Consulting,FALSE,71,4,FALSE,0.154862384,0.17953414,9/6/2015,9/8/2015,9/16/2015,2,7,8,15,FALSE
547,102,FALSE,FALSE,TRUE,Consulting,FALSE,54,20,TRUE,0.079962116,0.106820405,12/6/2015,12/8/2015,12/16/2015,2,7,8,13,FALSE
548,107,FALSE,FALSE,FALSE,Consulting,FALSE,54,20,FALSE,0.145810561,0.170746564,10/28/2015,10/28/2015,11/6/2015,1,8,8,16,FALSE
549,36,FALSE,TRUE,TRUE,Consulting,FALSE,85,4,FALSE,0.110630046,0.136593059,11/2/2015,11/2/2015,11/11/2015,1,8,8,23,FALSE
550,54,FALSE,TRUE,FALSE,Software,FALSE,92,4,TRUE,0.106038056,0.106820405,12/5/2015,12/7/2015,12/16/2015,1,8,8,12,FALSE
551,45,FALSE,TRUE,FALSE,Professional Services,FALSE,49,12,FALSE,0.106464455,0.116803001,2/11/2016,2/11/2016,2/22/2016,1,8,8,16,FALSE
552,14,FALSE,FALSE,FALSE,Professional Services,FALSE,89,1,FALSE,0.097991825,0.12432378,3/10/2016,3/10/2016,3/21/2016,1,8,8,16,FALSE
553,36,FALSE,TRUE,TRUE,Consulting,FALSE,101,4,TRUE,0.122270192,0.106820405,3/28/2016,3/28/2016,4/6/2016,1,8,8,21,FALSE
554,20,TRUE,TRUE,FALSE,Professional Services,TRUE,27,13,TRUE,0.112674729,0.106820405,8/3/2016,8/3/2016,8/12/2016,1,8,8,18,FALSE
555,86,TRUE,TRUE,TRUE,Consulting,FALSE,55,4,FALSE,0.090973256,0.117510101,11/17/2016,11/17/2016,11/28/2016,1,8,8,23,FALSE
556,120,FALSE,FALSE,FALSE,Professional Services,FALSE,28,4,TRUE,0.082271777,0.106820405,12/14/2016,12/14/2016,12/23/2016,1,8,8,24,FALSE
557,134,FALSE,FALSE,FALSE,Professional Services,TRUE,36,4,TRUE,0.214196627,0.106820405,6/1/2018,6/6/2018,6/11/2018,4,4,7,4,TRUE
558,36,FALSE,TRUE,TRUE,Consulting,FALSE,#N/A,9,FALSE,0.127112008,0.152593869,1/2/2015,1/5/2015,1/12/2015,2,6,7,11,FALSE
559,36,FALSE,TRUE,TRUE,Consulting,FALSE,51,4,FALSE,0.112080896,0.138001554,12/27/2014,12/29/2014,1/6/2015,1,7,7,12,FALSE
560,9,FALSE,FALSE,FALSE,Professional Services,FALSE,10,4,TRUE,0.09132729,0.106645272,6/6/2015,6/8/2015,6/16/2015,1,7,7,16,FALSE
561,18,FALSE,TRUE,TRUE,Consulting,FALSE,108,3,FALSE,0.100995068,0.127239351,3/22/2016,3/22/2016,3/30/2016,1,7,7,21,FALSE
562,36,FALSE,TRUE,TRUE,Consulting,FALSE,62,12,TRUE,0.350962336,0.106820405,6/27/2016,6/27/2016,7/5/2016,1,7,7,17,FALSE
563,58,FALSE,FALSE,FALSE,Professional Services,TRUE,16,4,FALSE,0.086624601,0.113288395,7/29/2016,7/29/2016,8/8/2016,1,7,7,14,FALSE
564,145,FALSE,TRUE,FALSE,Professional Services,TRUE,13,1,FALSE,0.098275407,0.124599084,10/26/2016,10/26/2016,11/3/2016,1,7,7,22,FALSE
565,45,FALSE,TRUE,FALSE,Professional Services,FALSE,6,12,TRUE,0.08425344,0.106820405,11/28/2016,11/28/2016,12/6/2016,1,7,7,22,FALSE
566,36,FALSE,TRUE,TRUE,Professional Services,TRUE,117,4,TRUE,0.132578662,0.106820405,12/16/2016,12/16/2016,12/26/2016,1,7,7,20,FALSE
567,11,FALSE,FALSE,FALSE,Consulting,TRUE,11,22,FALSE,0.087478765,0.114117624,6/5/2017,6/10/2017,6/12/2017,5,1,6,16,TRUE
568,86,TRUE,TRUE,TRUE,Consulting,TRUE,53,4,TRUE,0.148099859,0.106820405,5/16/2018,5/21/2018,5/23/2018,4,3,6,9,TRUE
569,36,FALSE,TRUE,TRUE,Consulting,FALSE,96,1,FALSE,0.100462069,0.126721911,12/1/2014,12/3/2014,12/8/2014,3,4,6,6,FALSE
570,86,TRUE,TRUE,TRUE,Consulting,FALSE,69,13,TRUE,0.111302034,0.106820405,2/27/2017,3/1/2017,3/6/2017,3,4,6,12,FALSE
571,73,FALSE,TRUE,FALSE,Consulting,FALSE,124,12,TRUE,0,0.029192591,4/4/2015,4/6/2015,4/13/2015,1,6,6,17,FALSE
572,73,FALSE,TRUE,FALSE,Consulting,FALSE,51,4,TRUE,0.944240128,0.106820405,12/28/2015,12/28/2015,1/4/2016,1,6,6,16,FALSE
573,9,FALSE,FALSE,FALSE,Professional Services,TRUE,117,13,TRUE,0.104857259,0.106820405,5/3/2016,5/3/2016,5/10/2016,1,6,6,12,FALSE
574,56,FALSE,FALSE,FALSE,Professional Services,FALSE,63,12,TRUE,0.093492085,0.106820405,8/30/2016,8/30/2016,9/6/2016,1,6,6,19,FALSE
575,20,TRUE,TRUE,FALSE,Managed Team,TRUE,27,13,TRUE,0.107413373,0.106820405,1/30/2017,1/30/2017,2/6/2017,1,6,6,7,FALSE
576,36,FALSE,TRUE,TRUE,Consulting,FALSE,116,10,FALSE,0.114155081,0.140015189,9/30/2014,10/2/2014,10/6/2014,3,3,5,0,FALSE
577,29,TRUE,TRUE,TRUE,Consulting,TRUE,54,8,TRUE,0.10725343,0.106820405,11/27/2017,11/29/2017,12/1/2017,3,3,5,15,TRUE
578,120,FALSE,FALSE,FALSE,Professional Services,TRUE,54,16,TRUE,0.083515441,0.106820405,11/28/2017,11/30/2017,12/4/2017,3,3,5,16,TRUE
579,36,FALSE,TRUE,TRUE,Consulting,FALSE,117,1,FALSE,0.079962116,0.106820405,2/1/2015,2/3/2015,2/6/2015,2,4,5,9,FALSE
580,69,FALSE,TRUE,TRUE,Consulting,FALSE,0,7,FALSE,0.114128704,0.139989582,3/22/2015,3/24/2015,3/27/2015,2,4,5,18,FALSE
581,86,TRUE,TRUE,TRUE,Consulting,FALSE,98,19,TRUE,0.154763027,0.106820405,3/5/2017,3/7/2017,3/10/2017,2,4,5,14,FALSE
582,36,FALSE,TRUE,TRUE,Consulting,FALSE,101,9,TRUE,1,0.106820405,5/5/2017,5/8/2017,5/11/2017,2,4,5,14,TRUE
583,17,FALSE,FALSE,FALSE,Professional Services,FALSE,129,12,FALSE,0.08983216,0.116402317,2/28/2015,3/2/2015,3/6/2015,1,5,5,13,FALSE
584,36,FALSE,TRUE,TRUE,Consulting,FALSE,85,4,TRUE,0.87389823,0.17170449,6/6/2015,6/8/2015,6/12/2015,1,5,5,16,FALSE
585,36,FALSE,TRUE,TRUE,Consulting,FALSE,104,9,FALSE,0.085018771,0.106820405,8/22/2015,8/24/2015,8/28/2015,1,5,5,15,FALSE
586,36,FALSE,TRUE,TRUE,Consulting,FALSE,46,4,TRUE,0.933135577,0.164328461,9/12/2015,9/14/2015,9/18/2015,1,5,5,21,FALSE
587,86,TRUE,TRUE,TRUE,Consulting,FALSE,98,19,FALSE,0.093995974,0.120444578,3/2/2016,3/2/2016,3/8/2016,1,5,5,16,FALSE
588,86,TRUE,TRUE,TRUE,Consulting,FALSE,98,19,FALSE,0.256525203,0.278229159,7/21/2016,7/21/2016,7/27/2016,1,5,5,12,FALSE
589,14,FALSE,FALSE,FALSE,Professional Services,FALSE,5,1,TRUE,0.097991825,0.106820405,9/9/2016,9/9/2016,9/15/2016,1,5,5,13,FALSE
590,45,FALSE,TRUE,FALSE,Professional Services,TRUE,58,12,FALSE,0.081705979,0.10851336,12/12/2016,12/12/2016,12/16/2016,1,5,5,23,FALSE
591,81,FALSE,FALSE,FALSE,Professional Services,TRUE,95,4,TRUE,0.140444357,0.106820405,9/14/2018,9/19/2018,9/19/2018,4,1,4,6,TRUE
592,36,FALSE,TRUE,TRUE,Consulting,FALSE,51,10,FALSE,0.1275887,0.153056646,12/2/2014,12/4/2014,12/6/2014,3,2,4,7,FALSE
593,57,FALSE,FALSE,FALSE,Consulting,TRUE,54,16,TRUE,0.086255602,0.106820405,11/28/2017,11/30/2017,12/1/2017,3,2,4,15,TRUE
594,56,FALSE,FALSE,FALSE,Professional Services,FALSE,63,12,FALSE,0.093492085,0.119955399,4/28/2016,4/28/2016,5/3/2016,1,4,4,12,FALSE
595,86,TRUE,TRUE,TRUE,Consulting,FALSE,113,24,FALSE,0.125743294,0.151265112,10/6/2016,10/6/2016,10/10/2016,1,3,3,18,FALSE
596,1,FALSE,TRUE,FALSE,Legal,FALSE,126,4,FALSE,0.079962116,0.106820405,3/11/2016,3/11/2016,3/15/2016,1,3,3,19,FALSE
597,36,FALSE,TRUE,TRUE,Consulting,FALSE,48,11,TRUE,0.350962336,0.106820405,3/16/2016,3/16/2016,3/18/2016,1,3,3,17,FALSE
